, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges
15541971, (BAmd1 bilateral left) [*BAmd1_l akira] #15541971,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,5734134,692,,24
9637388, (Tel-like 3; BLVp1 7 right) [*BLVp1_r akira] #9637388,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729088,977,,24
11303036,MB2IN-153 (Neuron 11303037) [*CM4-dm_l akira] #11303036,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15823055,493,,24
4393049,Gustatory PN 4 (non-olfactory PN right) [*BAmv3_r akira] #4393049,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11067379,474,,24
3945136, (DAMv12 Mandible 2 left) [*DAMv12_med_l akira] #3945136,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13948718,58,,24
14434314, (S1: neuron left) [*BLAd-vl_l akira,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,13369670,634,,24
3945225, (DAMv12_med Munin Output left) [*DAMv12_med_l akira] #3945225,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3793681,59,,24
1961182, (CPf contralateral 3 left) [*CPd_l akira] #1961182,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9177218,6,,24
15566333,MB2ON-83 (V ; DPMpm2 4_left) [*DPMpm2_l akira] #15566333,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15568333,694,,24
9015568,CN-65,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12587013,570,,24
18302665, (BLVa hook 2 right) [*BLVa_t_r akira] #18302665,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8348277,277,,24
17373283,MB2ON-75 (DPMpm1 3_left) [*DPMpm1_l akira] #17373283,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,10339991,951,,24
9585013, (Another bilateral axon_35a right) [*DPMpl12_r akira] #9585013,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12281339,537,,24
14680483,CN-55,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14617508,649,,24
3890028,MBIN-e2 (MBE24a right) [*CPc_r akira] #3890028,MBIN,MBIN,FALSE,FALSE,FALSE,TRUE,R,12475432,561,,24
16450562, (DPMpm2 small arc right) [*DPMpm2_r akira] #16450562,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10766722,436,,24
15585114, (SLU_right) [*DPMpl12_r akira] #15585114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12782494,579,,24
4433960,MB2ON-52 (NQ: BAla1/2_left) [*BAla12_l akira] #4433960,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13806524,98,,24
17591442,CN-25,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,5474852,136,,24
15514582, (CPf Lever Puller left) [*CPf_l akira] #15514582,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8826198,683,,24
9408003, (AF1 left) [*DPLc_post_lat_l akira] #9408003,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6061068,336,,24
16098538, (DPLm2 gnarled left) [*DPLm2_l akira] #16098538,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8670503,747,,24
10202724,FB-4,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,5480553,384,,24
10785260, (DALcl12 vv 11 left) [*DALcl12-v_r akira] #10785260,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17813499,1008,,24
19091931,FFN-16,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,12832017,581,,24
5369028, (DPLc post med 1 right) [*DPLc_post_med_r akira] #5369028,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16428373,772,,24
5791548,MB2ON-161 (DALcm d 5; DALcm12 v e 26 right) [*DALcm12-v_r akira] #5791548,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,15519213,686,,24
10714526, (DPlal simple bilateral 3 left) [*DPLal1-3_l akira] #10714526,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2911847,427,,24
20106468, (BLVp1 bilateral 5 right) [*BLVp1_r akira] #20106468,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17430685,957,,24
16342197, (DPLc4_5_left (PB to LAL)) [*DPMm2_l akira] #16342197,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12031406,757,,24
10543751,CN-10,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11464638,412,,24
18655517, (BLVp1 bilateral 3 right; down seahorse right) [*BLVp1_r akira] #18655517,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18656202,1045,,24
18644088, (UNK horseshoe right) [unknown lineage] #18644088,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10874769,445,,24
11291653, (Basal Tel-like 1 left) [*BLAv12_ant_l akira] #11291653,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8412625,492,,24
7569260, (CP1 d 1 right) [*CPf_r akira] #7569260,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,7005184,194,,24
15431795, (SLS_right (CP23 v 5)) [*CPa_r akira] #15431795,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16686371,828,,24
16388736, (CM4 contralateral descending 1 right) [*CM4-vm_r akira] #16388736,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10921106,452,,24
4102413,LH-22 (LH-22 BLVa12 a 11 _right) [*BLP34_r akira] #4102413,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9445876,344,,24
16913476,MB2ON-64 (WI; CM4 dor ant 10 to LAL_right) [*CM4-dm_r akira] #16913476,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10017944,378,,24
5480553,FB-4,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,10202724,384,,24
3299214,MBON-j1 (MBE2a right) [*DAMd1_r akira] #3299214,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,15421363,676,,23
2776773, (3rd Thermo Right - ADL022) [*BLAd-vl_r akira] #2776773,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7582412,222,,23
17454636, (DALcm12 v ap 20_left) [*DALcm12-v_l akira] #17454636,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15467736,960,,23
15636411, (DPlal simple bilateral 4 right) [*DPlal1-3_lat_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360030,937,,23
14374534, (UNK brain ascending right) [unknown lineage] #14374534,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,1679034,4,,23
15792643, (LX_left) [*BAmd2_v_l akira] #15792643,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15610774,728,,23
15617305,MBON-a2 (MBE7b right) [*CPb_r akira] #15617305,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,17355757,924,,23
8715940, (BLAv12_lat pointer 3 right; BLAv2 ant 1 ven neuron 8715941) [*BLAv12_lat_r akira] #8715940,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20981350,1073,,23
17110007,MB2ON-192 (BV ; Left DALcl12 r vv 7) [*DALcl12-v_l akira] #17110007,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6188181,889,,23
6597872,FB2IN-11,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,6591182,185,,23
17360296, (DALv1_PB4_left) [*DALv1_l akira] #17360296,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14757992,948,,23
3276003,MB2IN-150 (L1: Short-presynapticD-3-R) [*DPLc_post_lat_r akira] #3276003,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7557604,221,,23
13727202, (UNK contralateral descending 2 right) [unknown lineage] #13727202,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17165755,897,,23
15732509, (Lure-1 right) [*BAmv12_dor_r akira] #15732509,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4324567,79,,23
8094859,MBON-b1 (MBE11a right) [*BLVa34_r akira] #8094859,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,17147698,893,,23
6111289, (CM4 contralateral 2 right; DPMpm b 4 MEF int comm; CM4 dor pos 4) [*CM4-dm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17306107,915,,23
10758204,MB2ON-61 (CA ; DPMpm1 1_left) [*DPMpm1_l akira] #10758204,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2650887,434,,23
8864778, (CPf small bilateral left) [*CPf_l akira] #8864778,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9767705,300,,23
17280216,FB2IN-13,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4337398,912,,23
17356024, (BAla12_34 neuron right) [*BAla12_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16992171,872,,23
16799809,MB2IN-168 (neuron 16799810 has a wrong soma left) [*BLAvm ant_l akira] #16799809,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16369928,834,,23
17330632,MB2ON-248 (To Complete with soma right) [*BAlp_ant_r akira] #17330632,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15468308,678,,23
13836327,MB2ON-60 (BO ; BAmd2 ven desc 7_right) [*BAmd2_v_r akira] #13836327,O_dSEZ,O_dSEZ,FALSE,TRUE,TRUE,TRUE,R,9061235,313,,23
10946002, (BLVp12 sickle 3 right) [*BLVp2_r akira] #10946002,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17557290,964,,23
13849557,MB2IN-182 (CSD left) [*BAlc post_l akira] #13849557,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,6143930,610,,23
5186443,MB2ON-170 (DALcm12 L m ant lat 1 left) [*DALcm12-v_l akira] #5186443,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4346154,128,,23
8922644,MBON-e2 (MBE16 left) [*DAMd1_l akira] #8922644,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,8297018,305,,23
9856062, (DPlal simple bilateral 5 right; Tel-like 7? anterior cell body) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360042,940,,23
10660512, (BLDc descending 3 right; Above BPL local right) [*BLDc_r akira] #10660512,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17170215,898,,23
2935173,_WS (WS: from olfactory to Hugin interneuron right) [*BLAd-vm_r akira] #2935173,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3946432,67,,23
11909406,CN-12,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,11013351,466,,23
17658948, (CP crossover right) [*CPf_r akira] #17658948,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10449035,406,,23
9251793,FB-33,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,4190567,330,,23
9288827, (DPLm1 contralateral 1 right; Bilateral DS Smash) [*DPLm1_r akira] #9288827,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6011278,177,,23
3009700, (Coaster (NPF) Right ) [*DPMl_ant_dor_r akira] #3009700,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3048606,29,,23
17990556, (DPLam ASB Mackerel right) [*DPLam_r akira] #17990556,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9351843,333,,23
3945454,FFN-5,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,9841469,63,,23
7982307, (CPf descending ipsilateral-like right) [*CPf_r akira] #7982307,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5763407,164,,23
15343835,FB2IN-9,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4114133,673,,23
8340950, (nc2;left) [*BLAd-OL_l akira] #8340950,vPN,vPN,FALSE,FALSE,FALSE,TRUE,L,8270683,273,,23
8305958, (like thermo AP right) [*DPLl_r akira] #8305958,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9207332,323,,23
4234009,MBON-b3 (MBE33 right) [*CPb_r akira] #4234009,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,16883909,849,,23
9800178, (SNeuron-CPLd right) [*BLAd-vl_r akira] #9800178,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11144258,480,,23
17813006,MB2ON-53 (AD ; DALcm12 m ant lat 7_right) [*DALcm12-m_r akira] #17813006,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9051960,311,,23
11625573,MB2IN-155 (HAS SOMAL neuron 11625574) [*CM13_med_l akira] #11625573,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18545747,501,,23
7982896, (SP2-1;left) [*CM4-dm_l akira] #7982896,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,8177199,244,,23
2669331, (DPMpm1 horseshoe right) [*DPMpm1_r akira] #2669331,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10760217,435,,23
9161929, (BLVa34 local hook right) [*BLVa34_r akira] #9161929,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16490014,793,,23
8256186,30a PN (30a PN right) [*BAmv3_r akira] #8256186,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7916593,238,,23
3979181,MB2ON-39 (ipsigoro left) [*DPMl_ant_ven_l akira] #3979181,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5794678,69,,23
8271875, (PT ; DALcm12 m ant med 14_right) [*DALcm12-m_r akira] #8271875,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15539984,691,,23
9469519,MBON-b2 (MBE11b right) [*BLVa34_r akira] #9469519,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,16782830,833,,23
9822593, (BLAvm bilateral neuron 2 left) [*BLAvm post_l akira] #9822593,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15023987,368,,23
14579509,MB2ON-202 (fishing_rod_left) [*TRdl post_l akira] #14579509,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13835439,647,,23
15810983,MBON-d2 (MBE30 left) [*BAmd2_v_l akira] #15810983,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,6699205,729,,23
18302610, (BLVa hook 3 right) [*BLVa_t_r akira] #18302610,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8347720,275,,23
18545747,MB2IN-155 (I. III. Posterior target neuron #2 MB PN; CM13 med 8) [*CM13_med_r akira] #18545747,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11625573,501,,22
9239759, (ni contralateral 4 left) [ni-neurons MB_l akira] #9239759,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9034378,329,,22
17804729, (BLVp1 bilateral 6 left) [*BLVp1_l akira] #17804729,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11050498,1005,,22
17769815, (CM13 med 9 left) [*CM13_med_l akira] #17769815,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,16690648,1001,,22
15684934, (Ipsiphone lineage bilateral right) [*BLAv12_ant_r akira] #15684934,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729020,976,,22
11687072, (CPb pointer 1 left) [*CPbl_l akira] #11687072,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18425189,504,,22
19881737, (CP contralateral left) [*CPd_l akira] #19881737,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2505266,1066,,22
8069432,CN-26,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8542422,252,,22
8884212, (Scimitar left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19143114,304,,22
4144377,FB-43,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,5870071,170,,22
17326218,MB2IN-167 (PL: Pair 1_down pvl09_right) [*BLVa34_r akira] #17326218,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4664256,109,,22
867393,MB2IN-208 (BAmas lineage neuron right 2) [*BAmas12_dor_r akira] #867393,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9787933,364,,22
9530532, (Basal Tel-like 8 right) [*BLAv12_post_r akira] #9530532,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16594752,816,,22
17176781,FB2IN-18,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,17176767,899,,22
8792477,FB-35,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,9062992,314,,22
17107661,FFN-32,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,8838927,299,,22
3946432,_WS (WS: from olfactory to Hugin interneuron left) [*BLAd-vm_l akira] #3946432,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2935173,67,,22
16181130, (SLO_right) [*DPMl_ant_ven_r akira] #16181130,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3043970,26,,22
3946569, (BLAd ant med 3 neuron left) [*BLAd-vm_l akira] #3946569,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8813113,68,,22
3436420, (Pre PMN right) [unknown lineage] #3436420,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6445994,179,,22
5745929,MB2ON-191 (BR ; Left posterior contralateral) [*BLP12_l akira] #5745929,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16617920,157,,22
19045334, (LH_sibling 67 like left) [*BLDc_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9585036,1048,,22
10792617, (DPMpm1  2_left) [*DPMpm1_l akira] #10792617,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11278919,438,,22
17913185, (PPLV-1 right) [*BLP34_r akira] #17913185,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4637677,108,,22
17897298, (BLV hook 1 right) [*BLVa_t_r akira] #17897298,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12366640,549,,22
16987409,FAN-9,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,14260575,625,,22
3814635, (MN_AN iACT PN right) [*BAlp_ant_r akira] #3814635,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18740553,1046,,22
16297403, (MBE29a? right) [*BAmas12_ven_r akira] #16297403,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11656349,503,,22
4022539,CN-41,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,17016974,874,,22
4190567,FB-33,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,9251793,330,,22
15253921,MBON-f1 (MBE34 left) [*CPd_l akira] #15253921,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,4598109,672,,22
14495367,MB2ON-133 (BP_right) [*BAlp_ant_r akira] #14495367,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16026677,739,,22
19017386, (down_oct1_left) [*DPMl12_l akira] #19017386,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8127390,1047,,22
5326407,MB2IN-120,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17315288,916,,22
2142817,MB2IN-146 (pre-dorsal-MAP presynaptic-D-2-R left) [*DPLc_ant_lat_l akira] #2142817,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15225589,7,,22
14655602, (DPML1_l) [*DPMl12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15672269,653,,22
6153877,MB2ON-135 (BU ; DALd 4_right) [*DALd_r akira] #6153877,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,1678567,3,,22
16471422,MB2ON-167 (BS ; Right) [ni-neurons MB_r akira] #16471422,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18566361,1040,,22
6298455,MB2IN-116,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6193472,178,,22
7977834,MB2ON-227 (PDL005 - 3rd-order Thermo AP (D CB)1 Right) [*DPLm1_r akira] #7977834,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7582489,223,,22
17380080, (DPLl Gnarly right) [*DPLl_r akira] #17380080,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3060480,30,,22
3158085, (AF5: Short-presynaptic-D-1L) [*DPLc_post_lat_r akira] #3158085,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2597151,16,,22
9078240,MB2ON-196 (AW ; Left At Gap With Soma) [*CPbl_l akira] #9078240,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7688300,317,,22
16444754, (ni contralateral 2 left) [ni-neurons MB_l akira] #16444754,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9072560,782,,22
17696578, (ASB Lander Left) [*DPLc_post_int_l akira] #17696578,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16260741,967,,22
4637677, (PPLV-1 left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17913185,108,,22
17430685, (BLVp1 bilateral 5 left) [*BLVp1_l akira] #17430685,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20106468,957,,22
16492104,FFN-40,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,10617840,794,,22
15722990, (UNK brancher 2 left) [unknown lineage] #15722990,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9604434,723,,22
19880680, (BLA brancher left) [*BLAd-vm_l akira] #19880680,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9806510,1064,,22
14891367,MB2ON-76 (BAmd1 d_left) [*BAmd1_l akira] #14891367,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5771934,662,,22
8276782,MB2ON-183,mPN,mPN-olfac,FALSE,FALSE,FALSE,TRUE,L,4119387,269,olfac,22
9064208,FB-32,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,5934511,315,,22
11003660,FB-1,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,16594509,460,,22
12300089, (S3 left; old DS noci_sibling_left) [*DPLam_l akira] #12300089,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10827212,543,,22
16474159, (DPMpm2 2 left) [*CM4-vm_l akira] #16474159,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9291437,789,,22
15894178, (UNK descending contralateral 2 right) [unknown lineage] #15894178,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,16562142,814,,22
17729110, (BLAvm bilateral neuron 5 left) [*BLAvm ant_l akira] #17729110,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16399845,978,,22
11011058,FFN-2,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,2667061,465,,22
11348509, (BLAl horseshoe neuron left) [*BLAl_l akira] #11348509,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3765735,496,,21
17140424,MB2ON-4 (BH ; Descending 2; CP1 v 2_left) [*CPf_l akira] #17140424,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9753530,892,,21
13206239,LH-6,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8847957,595,,21
4391317,CN-15,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11826171,85,,21
9068024, (BW ; DALcl12 vv 13 DALcl12 v int 6 right) [*DALcl12-v_r akira] #9068024,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16560178,811,,21
17165755, (UNK contralateral descending 2 left) [unknown lineage] #17165755,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,13727202,897,,21
9034378, (ni contralateral 4 right) [ni-neurons MB_r akira] #9034378,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9239759,329,,21
19508873,MB2IN-179 (Neuron 19508874_pair001) [*CPe_r akira] #19508873,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,18527962,1037,,21
11027071, (AF0: neuron left) [*DPLm1_l akira] #11027071,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3010486,471,,21
12138418,CN-56,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8310087,529,,21
9062992,FB-35,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,8792477,314,,21
5688091, (MBE - Input of Hugin RG Candidates left 1 - paired with #5038920) [*CPe_l akira] #5688091,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5038920,147,,21
17360282, (DALv1_PB1_left) [*DALv1_l akira] #17360282,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14754777,946,,21
10540188, (Cheech left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8932110,411,,21
12882179, (BLVa_t hook 2 right -GAP) [*BLVa_t_r akira] #12882179,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2652641,19,,21
4201020,FFN-8,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,9072237,316,,21
18501001, (BLP34 descending 3 left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1805669,1036,,21
9235545, (ni contralateral 1 left) [ni-neurons MB_l akira] #9235545,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17435815,324,,21
10880408,MB2ON-48 (PZ_left) [*BLP34_l akira] #10880408,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10875178,447,,21
9177218, (CPf contralateral 3 right) [*CPf_r akira] #9177218,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,1961182,6,,21
9585145,MB2IN-145 (GX; Right ) [*DPLd_r akira] #9585145,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2979486,23,,21
3945394,MB2IN-207 (Output of Munin left 3) [*DAMv12_lat_l akira] #3945394,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3729504,62,,21
10875178,MB2ON-48 (PZ_right) [*BLP34_r akira] #10875178,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10880408,447,,21
12869029,MB2ON-42 (IL; DAMd23_left) [*DAMd23_l akira] #12869029,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13953356,586,,21
10728333, (MDNa_left) [*DPMm1_l akira] #10728333,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,18464581,432,,21
9351843, (DPLam ASB Mackerel left) [*DPLam_l akira] #9351843,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17990556,333,,21
17278502, (DPLl ipsilateral right) [*DPLl_r akira] #17278502,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14451162,637,,21
17357979,MB2ON-134 (BQ_right) [*DPMm2_r akira] #17357979,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10964258,457,,21
18412747,MB2IN-140 (HAS SOMA Neuron 18412748) [*CM13_med_l akira] #18412747,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17336347,1031,,21
12935706, (BAlp_ant bilateral left) [*BAlp_ant_l akira] #12935706,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5805651,590,,21
12962772,MB2IN-213,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14539753,643,,21
9275210,Thermo PN 6 (PVL005 - 2 Right (V1); BLVa34 a 11) [*BLVa34_r akira] #9275210,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12948470,591,,21
13045287,MB2IN-137 (DPLc post intlat 1 Right) [*DPLc_post_int_r akira] #13045287,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10658673,423,,21
18035063, (BLVp1 bilateral 4 left) [*BLVp1_l akira] #18035063,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17937986,1016,,21
18305433, (BAmv12 descending 2 left) [*BAmv12_ven_l akira] #18305433,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17587726,1029,,21
17591687, (3rd Thermo - to peduncle #2 right) [*DPLc_post_lat_r akira] #17591687,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9201911,322,,21
13242336, (BAla12 ascending 2 right) [*BAla12_r akira] #13242336,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19166349,1054,,21
